LoanID,LoanType,LoanPurpose,EmploymentType,OriginationDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,BranchName,Region,State,BranchManager,LoanStatus,DaysDelinquent,MonthlyPayment,AgingBucket,DelinquencyFlag,DefaultFlag,CreditScore,CreditBand,PreviousDefaults,MonthlyIncome,BureauSource,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,DTI_Ratio,AnnualInterestIncome
LN-01018,Fixed 30-Year,Purchase,Self-Employed,2020-08-01,2020,Q3-2020,834000.0,6.76,30,Buffalo Branch,North,NY,James Carlson,Current,0,5414.85,0-Current,0,0,661,Fair (650-699),0,17479.0,Equifax,Multi-Family,869000.0,0.96,High (>85%),TX,0.31,56378.0
LN-01019,Fixed 15-Year,Purchase,Self-Employed,2022-03-20,2022,Q1-2022,861000.0,5.07,15,Las Vegas Branch,West,NV,Steven Park,Current,0,6840.17,0-Current,0,0,674,Fair (650-699),0,23008.0,Equifax,Townhouse,1025000.0,0.84,Medium (70-85%),NY,0.297,43653.0
LN-01020,Fixed 30-Year,Purchase,Contract,2019-04-17,2019,Q2-2019,140000.0,3.42,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,622.43,0-Current,0,0,733,Good (700-749),0,26886.0,Equifax,Multi-Family,230000.0,0.61,Low (<70%),NY,0.023,4788.0
LN-01021,ARM 7/1,Purchase,Self-Employed,2020-03-26,2020,Q1-2020,375000.0,8.61,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,3716.99,0-Current,0,0,741,Good (700-749),0,13986.0,Experian,Townhouse,647000.0,0.58,Low (<70%),NV,0.266,32288.0
LN-01022,Fixed 15-Year,Purchase,Self-Employed,2020-01-02,2020,Q1-2020,359000.0,6.3,15,Boston Branch,East,MA,Patricia Cole,30 DPD,31,3087.94,1-30 DPD,1,0,654,Fair (650-699),0,21911.0,TransUnion,Single Family,417000.0,0.86,High (>85%),TX,0.141,22617.0
LN-01023,ARM 7/1,Refinance,Salaried,2022-04-02,2022,Q2-2022,97000.0,6.98,15,Boston Branch,East,MA,Patricia Cole,Current,0,870.78,0-Current,0,0,698,Fair (650-699),0,22847.0,Experian,Townhouse,156000.0,0.62,Low (<70%),NJ,0.038,6771.0
LN-01024,Fixed 30-Year,Home Equity,Contract,2019-12-03,2019,Q4-2019,277000.0,7.7,30,Tampa Branch,South,FL,Diana Foster,Current,0,1974.9,0-Current,0,0,850,Excellent (750+),0,4170.0,Equifax,Single Family,338000.0,0.82,Medium (70-85%),NY,0.474,21329.0
LN-01025,Fixed 30-Year,Purchase,Contract,2020-02-16,2020,Q1-2020,804000.0,3.97,30,Syracuse Branch,North,NY,Linda Perez,Current,0,3824.53,0-Current,0,0,838,Excellent (750+),0,10506.0,Experian,Condo,1182000.0,0.68,Low (<70%),NV,0.364,31919.0
LN-01026,Fixed 30-Year,Refinance,Self-Employed,2018-07-09,2018,Q3-2018,432000.0,6.75,30,Baltimore Branch,East,MD,David Kumar,Current,0,2801.94,0-Current,0,0,734,Good (700-749),1,19773.0,Equifax,Single Family,675000.0,0.64,Low (<70%),IL,0.142,29160.0
LN-01027,Fixed 30-Year,Cash-Out Refinance,Contract,2021-02-21,2021,Q1-2021,202000.0,4.61,30,Detroit Branch,Central,MI,Brian Johnson,60 DPD,83,1036.75,2-60 DPD,1,0,703,Good (700-749),0,10616.0,Experian,Condo,256000.0,0.79,Medium (70-85%),NC,0.098,9312.0
LN-01028,ARM 5/1,Purchase,Retired,2019-11-17,2019,Q4-2019,729000.0,6.63,15,Syracuse Branch,North,NY,Linda Perez,Current,0,6402.59,0-Current,0,0,709,Good (700-749),0,26837.0,TransUnion,Townhouse,1012000.0,0.72,Medium (70-85%),MA,0.239,48333.0
LN-01029,Fixed 30-Year,Refinance,Contract,2023-06-03,2023,Q2-2023,344000.0,5.31,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,1912.38,0-Current,0,0,749,Good (700-749),0,9880.0,Experian,Single Family,391000.0,0.88,High (>85%),MI,0.194,18266.0
LN-01030,Fixed 15-Year,Purchase,Self-Employed,2018-05-30,2018,Q2-2018,603000.0,7.6,15,Boston Branch,East,MA,Patricia Cole,Paid Off,0,5624.21,5-Paid Off,0,0,618,Poor (<650),1,15637.0,Equifax,Multi-Family,635000.0,0.95,High (>85%),TX,0.36,45828.0
LN-01031,Fixed 30-Year,Purchase,Retired,2024-05-29,2024,Q2-2024,331000.0,8.14,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,2461.14,0-Current,0,0,679,Fair (650-699),2,5144.0,Equifax,Townhouse,345000.0,0.96,High (>85%),PA,0.478,26943.0
LN-01032,Fixed 30-Year,Purchase,Salaried,2023-10-27,2023,Q4-2023,696000.0,4.87,30,Detroit Branch,Central,MI,Brian Johnson,30 DPD,54,3681.18,1-30 DPD,1,0,566,Poor (<650),1,26067.0,TransUnion,Townhouse,881000.0,0.79,Medium (70-85%),TX,0.141,33895.0
LN-01033,Fixed 15-Year,Purchase,Contract,2022-08-03,2022,Q3-2022,429000.0,5.82,15,Chicago Branch,Central,IL,Nancy Williams,60 DPD,69,3578.56,2-60 DPD,1,0,731,Good (700-749),0,9224.0,TransUnion,Condo,447000.0,0.96,High (>85%),MD,0.388,24968.0
LN-01034,Fixed 30-Year,Purchase,Salaried,2018-11-07,2018,Q4-2018,227000.0,4.54,30,Boston Branch,East,MA,Patricia Cole,Current,0,1155.58,0-Current,0,0,751,Excellent (750+),1,11895.0,TransUnion,Multi-Family,236000.0,0.96,High (>85%),MA,0.097,10306.0
LN-01035,Fixed 15-Year,Purchase,Salaried,2020-07-21,2020,Q3-2020,608000.0,7.57,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,5660.45,0-Current,0,0,661,Fair (650-699),0,14744.0,Equifax,Multi-Family,647000.0,0.94,High (>85%),MA,0.384,46026.0
LN-01036,Fixed 15-Year,Purchase,Retired,2020-10-21,2020,Q4-2020,354000.0,6.96,15,Buffalo Branch,North,NY,James Carlson,Current,0,3173.94,0-Current,0,0,825,Excellent (750+),0,20069.0,TransUnion,Single Family,432000.0,0.82,Medium (70-85%),NV,0.158,24638.0
LN-01037,ARM 7/1,Cash-Out Refinance,Salaried,2024-02-03,2024,Q1-2024,899000.0,7.39,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,8277.74,0-Current,0,0,601,Poor (<650),1,13385.0,Equifax,Condo,1124000.0,0.8,Medium (70-85%),GA,0.618,66436.0
LN-01038,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-07-20,2022,Q3-2022,364000.0,8.73,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,2858.39,0-Current,0,0,582,Poor (<650),0,24127.0,TransUnion,Single Family,461000.0,0.79,Medium (70-85%),OH,0.118,31777.0
LN-01039,ARM 7/1,Purchase,Self-Employed,2020-07-21,2020,Q3-2020,860000.0,8.01,15,Chicago Branch,Central,IL,Nancy Williams,30 DPD,32,8223.57,1-30 DPD,1,0,717,Good (700-749),0,11561.0,TransUnion,Townhouse,1365000.0,0.63,Low (<70%),PA,0.711,68886.0
LN-01040,Fixed 15-Year,Purchase,Salaried,2023-03-05,2023,Q1-2023,724000.0,7.42,15,Charlotte Branch,South,NC,Michael Hayes,Current,0,6678.7,0-Current,0,0,783,Excellent (750+),0,6430.0,TransUnion,Multi-Family,778000.0,0.93,High (>85%),MA,1.039,53721.0
LN-01041,Fixed 30-Year,Purchase,Salaried,2022-12-02,2022,Q4-2022,852000.0,5.55,30,Tampa Branch,South,FL,Diana Foster,30 DPD,40,4864.32,1-30 DPD,1,0,834,Excellent (750+),0,14929.0,Experian,Single Family,991000.0,0.86,High (>85%),NV,0.326,47286.0
LN-01042,Fixed 15-Year,Purchase,Retired,2018-02-09,2018,Q1-2018,185000.0,8.44,15,Atlanta Branch,South,GA,Angela Brooks,60 DPD,80,1815.27,2-60 DPD,1,0,663,Fair (650-699),0,17589.0,Experian,Townhouse,208000.0,0.89,High (>85%),CA,0.103,15614.0
LN-01043,Fixed 30-Year,Purchase,Salaried,2024-01-12,2024,Q1-2024,642000.0,5.47,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,3633.13,0-Current,0,0,786,Excellent (750+),0,23811.0,Equifax,Condo,730000.0,0.88,High (>85%),MD,0.153,35117.0
LN-01044,ARM 7/1,Refinance,Contract,2021-09-14,2021,Q3-2021,206000.0,8.49,15,Buffalo Branch,North,NY,James Carlson,90 DPD,94,2027.36,3-90 DPD,1,0,633,Poor (<650),1,9830.0,Experian,Single Family,234000.0,0.88,High (>85%),TX,0.206,17489.0
LN-01045,ARM 7/1,Purchase,Contract,2023-04-29,2023,Q2-2023,132000.0,5.38,15,Tampa Branch,South,FL,Diana Foster,Default,191,1070.16,4-Default,1,1,628,Poor (<650),0,19564.0,Experian,Townhouse,232000.0,0.57,Low (<70%),CA,0.055,7102.0
LN-01046,Fixed 30-Year,Cash-Out Refinance,Contract,2018-05-12,2018,Q2-2018,166000.0,6.29,30,Philadelphia Branch,East,PA,Robert Simmons,60 DPD,68,1026.41,2-60 DPD,1,0,770,Excellent (750+),0,23345.0,Equifax,Condo,268000.0,0.62,Low (<70%),NJ,0.044,10441.0
LN-01047,Fixed 30-Year,Purchase,Salaried,2020-04-23,2020,Q2-2020,827000.0,5.37,30,Miami Branch,South,FL,Carlos Rivera,Current,0,4628.38,0-Current,0,0,752,Excellent (750+),1,26372.0,Equifax,Condo,1292000.0,0.64,Low (<70%),OH,0.176,44410.0
LN-01048,Fixed 30-Year,Purchase,Salaried,2022-08-10,2022,Q3-2022,89000.0,5.05,30,Buffalo Branch,North,NY,James Carlson,Current,0,480.49,0-Current,0,0,573,Poor (<650),0,5516.0,Equifax,Single Family,156000.0,0.57,Low (<70%),GA,0.087,4495.0
LN-01049,Fixed 30-Year,Purchase,Self-Employed,2020-04-25,2020,Q2-2020,689000.0,5.39,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,3864.65,0-Current,0,0,818,Excellent (750+),0,15036.0,TransUnion,Multi-Family,792000.0,0.87,High (>85%),NJ,0.257,37137.0
LN-01050,ARM 5/1,Home Equity,Self-Employed,2024-06-13,2024,Q2-2024,625000.0,4.12,15,San Diego Branch,West,CA,Kevin Nguyen,Current,0,4660.72,0-Current,0,0,810,Excellent (750+),0,6878.0,Equifax,Single Family,801000.0,0.78,Medium (70-85%),CA,0.678,25750.0
LN-01051,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2018-09-20,2018,Q3-2018,86000.0,4.03,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,412.07,0-Current,0,0,649,Poor (<650),0,15057.0,Equifax,Single Family,118000.0,0.73,Medium (70-85%),OH,0.027,3466.0
LN-01052,ARM 7/1,Purchase,Salaried,2024-06-17,2024,Q2-2024,801000.0,5.78,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,6664.46,0-Current,0,0,731,Good (700-749),0,12570.0,Experian,Single Family,861000.0,0.93,High (>85%),IL,0.53,46298.0
LN-01053,Fixed 30-Year,Refinance,Self-Employed,2022-05-21,2022,Q2-2022,771000.0,7.61,30,Phoenix Branch,West,AZ,Rachel Torres,Paid Off,0,5449.14,5-Paid Off,0,0,739,Good (700-749),0,27955.0,Equifax,Multi-Family,1377000.0,0.56,Low (<70%),TX,0.195,58673.0
LN-01054,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-04-25,2022,Q2-2022,587000.0,5.63,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,3380.96,0-Current,0,0,720,Good (700-749),0,9229.0,Equifax,Multi-Family,947000.0,0.62,Low (<70%),MI,0.366,33048.0
LN-01055,Fixed 30-Year,Purchase,Retired,2019-10-09,2019,Q4-2019,653000.0,3.49,30,Columbus Branch,Central,OH,Melissa Brown,30 DPD,37,2928.62,1-30 DPD,1,0,655,Fair (650-699),2,9187.0,Equifax,Condo,960000.0,0.68,Low (<70%),FL,0.319,22790.0
LN-01056,Fixed 15-Year,Purchase,Salaried,2023-07-15,2023,Q3-2023,672000.0,4.44,15,Syracuse Branch,North,NY,Linda Perez,Current,0,5120.17,0-Current,0,0,646,Poor (<650),0,15733.0,Equifax,Condo,1120000.0,0.6,Low (<70%),NY,0.325,29837.0
LN-01057,ARM 5/1,Purchase,Retired,2022-08-07,2022,Q3-2022,494000.0,7.54,15,Syracuse Branch,North,NY,Linda Perez,90 DPD,91,4590.68,3-90 DPD,1,0,644,Poor (<650),0,27991.0,TransUnion,Townhouse,706000.0,0.7,Low (<70%),MD,0.164,37248.0
LN-01058,Fixed 30-Year,Purchase,Contract,2023-03-07,2023,Q1-2023,102000.0,6.76,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,662.25,0-Current,0,0,793,Excellent (750+),0,6432.0,Experian,Condo,136000.0,0.75,Medium (70-85%),TX,0.103,6895.0
LN-01059,Fixed 30-Year,Purchase,Contract,2019-07-14,2019,Q3-2019,89000.0,3.88,30,Tampa Branch,South,FL,Diana Foster,Current,0,418.77,0-Current,0,0,743,Good (700-749),0,12436.0,Equifax,Condo,127000.0,0.7,Low (<70%),AZ,0.034,3453.0
LN-01060,Fixed 30-Year,Purchase,Retired,2022-11-28,2022,Q4-2022,530000.0,4.58,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,2710.68,0-Current,0,0,670,Fair (650-699),0,8074.0,Experian,Multi-Family,883000.0,0.6,Low (<70%),NJ,0.336,24274.0
LN-01061,Fixed 30-Year,Purchase,Contract,2021-04-19,2021,Q2-2021,95000.0,3.8,30,Miami Branch,South,FL,Carlos Rivera,Default,137,442.66,4-Default,1,1,680,Fair (650-699),1,14442.0,TransUnion,Condo,119000.0,0.8,Medium (70-85%),TX,0.031,3610.0
LN-01062,Fixed 15-Year,Purchase,Self-Employed,2022-12-10,2022,Q4-2022,89000.0,4.75,15,Syracuse Branch,North,NY,Linda Perez,90 DPD,93,692.27,3-90 DPD,1,0,500,Poor (<650),0,25396.0,TransUnion,Townhouse,117000.0,0.76,Medium (70-85%),AZ,0.027,4228.0
LN-01063,ARM 5/1,Cash-Out Refinance,Salaried,2018-07-15,2018,Q3-2018,516000.0,5.68,15,Buffalo Branch,North,NY,James Carlson,90 DPD,102,4265.6,3-90 DPD,1,0,675,Fair (650-699),0,8727.0,Equifax,Condo,538000.0,0.96,High (>85%),MI,0.489,29309.0
LN-01064,Fixed 30-Year,Refinance,Self-Employed,2022-03-26,2022,Q1-2022,571000.0,3.52,30,Philadelphia Branch,East,PA,Robert Simmons,30 DPD,43,2570.42,1-30 DPD,1,0,560,Poor (<650),0,17064.0,Equifax,Condo,732000.0,0.78,Medium (70-85%),NV,0.151,20099.0
LN-01065,Fixed 30-Year,Purchase,Self-Employed,2018-03-01,2018,Q1-2018,93000.0,3.4,30,Charlotte Branch,South,NC,Michael Hayes,Paid Off,0,412.44,5-Paid Off,0,0,671,Fair (650-699),0,20738.0,Experian,Townhouse,158000.0,0.59,Low (<70%),NV,0.02,3162.0
LN-01066,Fixed 30-Year,Refinance,Salaried,2019-11-19,2019,Q4-2019,803000.0,7.63,30,Syracuse Branch,North,NY,Linda Perez,Current,0,5686.35,0-Current,0,0,610,Poor (<650),0,25104.0,Experian,Townhouse,1016000.0,0.79,Medium (70-85%),NC,0.227,61269.0
LN-01067,Fixed 30-Year,Refinance,Contract,2020-02-16,2020,Q1-2020,348000.0,6.34,30,Chicago Branch,Central,IL,Nancy Williams,60 DPD,73,2163.11,2-60 DPD,1,0,596,Poor (<650),0,23242.0,Equifax,Single Family,441000.0,0.79,Medium (70-85%),NV,0.093,22063.0
LN-01068,Fixed 30-Year,Purchase,Retired,2018-03-03,2018,Q1-2018,167000.0,5.03,30,Rochester Branch,North,NY,Tom Henderson,Paid Off,0,899.56,5-Paid Off,0,0,792,Excellent (750+),0,12121.0,Equifax,Townhouse,246000.0,0.68,Low (<70%),NV,0.074,8400.0
LN-01069,Fixed 30-Year,Refinance,Retired,2021-02-14,2021,Q1-2021,260000.0,6.87,30,Los Angeles Branch,West,CA,Amy Zhang,30 DPD,37,1707.15,1-30 DPD,1,0,662,Fair (650-699),2,13815.0,TransUnion,Townhouse,426000.0,0.61,Low (<70%),MD,0.124,17862.0
LN-01070,ARM 5/1,Home Equity,Salaried,2023-08-09,2023,Q3-2023,417000.0,7.47,15,Syracuse Branch,North,NY,Linda Perez,Current,0,3858.54,0-Current,0,0,727,Good (700-749),0,24319.0,TransUnion,Townhouse,491000.0,0.85,Medium (70-85%),MA,0.159,31150.0
LN-01071,ARM 5/1,Home Equity,Retired,2020-10-28,2020,Q4-2020,836000.0,6.38,15,Detroit Branch,Central,MI,Brian Johnson,Current,0,7227.42,0-Current,0,0,696,Fair (650-699),0,6374.0,TransUnion,Multi-Family,1441000.0,0.58,Low (<70%),PA,1.134,53337.0
LN-01072,Fixed 15-Year,Purchase,Retired,2021-09-22,2021,Q3-2021,877000.0,7.07,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,7917.09,0-Current,0,0,738,Good (700-749),0,5902.0,TransUnion,Townhouse,1096000.0,0.8,Medium (70-85%),OH,1.341,62004.0
LN-01073,Fixed 30-Year,Purchase,Self-Employed,2023-01-13,2023,Q1-2023,94000.0,8.27,30,Las Vegas Branch,West,NV,Steven Park,Current,0,707.51,0-Current,0,0,706,Good (700-749),0,21896.0,TransUnion,Townhouse,119000.0,0.79,Medium (70-85%),MI,0.032,7774.0
LN-01074,Fixed 15-Year,Purchase,Contract,2019-05-24,2019,Q2-2019,91000.0,3.37,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,644.75,0-Current,0,0,597,Poor (<650),0,3513.0,Experian,Townhouse,118000.0,0.77,Medium (70-85%),NC,0.184,3067.0
LN-01075,Fixed 15-Year,Purchase,Contract,2021-04-29,2021,Q2-2021,129000.0,5.31,15,Charlotte Branch,South,NC,Michael Hayes,Current,0,1041.08,0-Current,0,0,779,Excellent (750+),0,6922.0,Experian,Townhouse,215000.0,0.6,Low (<70%),NJ,0.15,6850.0
LN-01076,Fixed 30-Year,Refinance,Retired,2022-12-23,2022,Q4-2022,675000.0,8.69,30,Buffalo Branch,North,NY,James Carlson,Current,0,5281.33,0-Current,0,0,660,Fair (650-699),0,7571.0,Experian,Multi-Family,742000.0,0.91,High (>85%),MD,0.698,58658.0
LN-01077,Fixed 30-Year,Refinance,Retired,2022-08-27,2022,Q3-2022,725000.0,3.47,30,Boston Branch,East,MA,Patricia Cole,Current,0,3243.45,0-Current,0,0,575,Poor (<650),0,14550.0,Experian,Multi-Family,929000.0,0.78,Medium (70-85%),MD,0.223,25158.0
LN-01078,Fixed 30-Year,Purchase,Self-Employed,2020-04-23,2020,Q2-2020,681000.0,5.14,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,3714.24,0-Current,0,0,665,Fair (650-699),0,21229.0,Equifax,Condo,1064000.0,0.64,Low (<70%),MA,0.175,35003.0
LN-01079,Fixed 15-Year,Refinance,Salaried,2022-12-17,2022,Q4-2022,393000.0,5.02,15,Charlotte Branch,South,NC,Michael Hayes,30 DPD,30,3111.91,1-30 DPD,1,0,820,Excellent (750+),1,17994.0,Equifax,Multi-Family,570000.0,0.69,Low (<70%),GA,0.173,19729.0
LN-01080,Fixed 30-Year,Home Equity,Self-Employed,2019-08-03,2019,Q3-2019,238000.0,6.74,30,Las Vegas Branch,West,NV,Steven Park,60 DPD,87,1542.08,2-60 DPD,1,0,768,Excellent (750+),0,9432.0,TransUnion,Townhouse,309000.0,0.77,Medium (70-85%),NY,0.163,16041.0
LN-01081,Fixed 15-Year,Purchase,Contract,2020-08-25,2020,Q3-2020,762000.0,8.37,15,Miami Branch,South,FL,Carlos Rivera,Current,0,7445.76,0-Current,0,0,672,Fair (650-699),1,17705.0,Equifax,Single Family,802000.0,0.95,High (>85%),CA,0.421,63779.0
LN-01082,Fixed 30-Year,Refinance,Retired,2019-12-24,2019,Q4-2019,672000.0,4.6,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,3444.97,0-Current,0,0,672,Fair (650-699),0,9275.0,Experian,Multi-Family,791000.0,0.85,Medium (70-85%),TX,0.371,30912.0
LN-01083,Fixed 30-Year,Purchase,Retired,2023-05-25,2023,Q2-2023,601000.0,4.75,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,3135.1,0-Current,0,0,674,Fair (650-699),1,15369.0,Equifax,Condo,639000.0,0.94,High (>85%),NC,0.204,28548.0
LN-01084,Fixed 30-Year,Refinance,Contract,2022-11-11,2022,Q4-2022,442000.0,6.03,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,2658.54,0-Current,0,0,850,Excellent (750+),1,15936.0,TransUnion,Townhouse,526000.0,0.84,Medium (70-85%),NC,0.167,26653.0
LN-01085,Fixed 30-Year,Refinance,Self-Employed,2021-05-14,2021,Q2-2021,148000.0,8.24,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,1110.83,0-Current,0,0,730,Good (700-749),0,19756.0,Equifax,Multi-Family,166000.0,0.89,High (>85%),NV,0.056,12195.0
LN-01086,Fixed 30-Year,Refinance,Contract,2022-03-17,2022,Q1-2022,460000.0,5.74,30,Miami Branch,South,FL,Carlos Rivera,Current,0,2681.51,0-Current,0,0,734,Good (700-749),0,10103.0,TransUnion,Condo,495000.0,0.93,High (>85%),NY,0.265,26404.0
LN-01087,Fixed 30-Year,Purchase,Retired,2020-02-16,2020,Q1-2020,465000.0,4.1,30,Newark Branch,East,NJ,Jennifer Walsh,Current,0,2246.87,0-Current,0,0,782,Excellent (750+),1,6691.0,Equifax,Condo,500000.0,0.93,High (>85%),OH,0.336,19065.0
LN-01088,ARM 7/1,Purchase,Retired,2022-03-09,2022,Q1-2022,851000.0,8.59,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,8425.09,0-Current,0,0,719,Good (700-749),0,13244.0,Equifax,Townhouse,1520000.0,0.56,Low (<70%),IL,0.636,73101.0
LN-01089,Fixed 30-Year,Purchase,Self-Employed,2019-05-25,2019,Q2-2019,806000.0,8.71,30,Columbus Branch,Central,OH,Melissa Brown,Default,264,6317.79,4-Default,1,1,587,Poor (<650),1,19338.0,Equifax,Single Family,983000.0,0.82,Medium (70-85%),NC,0.327,70203.0
LN-01090,ARM 7/1,Purchase,Contract,2021-11-28,2021,Q4-2021,712000.0,7.38,15,San Diego Branch,West,CA,Kevin Nguyen,90 DPD,109,6551.87,3-90 DPD,1,0,565,Poor (<650),0,15367.0,Experian,Single Family,1112000.0,0.64,Low (<70%),GA,0.426,52546.0
LN-01091,Fixed 15-Year,Purchase,Salaried,2020-10-07,2020,Q4-2020,614000.0,8.35,15,Baltimore Branch,East,MD,David Kumar,Current,0,5992.44,0-Current,0,0,694,Fair (650-699),0,27722.0,Experian,Multi-Family,768000.0,0.8,Medium (70-85%),MI,0.216,51269.0
LN-01092,Fixed 15-Year,Purchase,Contract,2019-08-29,2019,Q3-2019,635000.0,7.09,15,Baltimore Branch,East,MD,David Kumar,Current,0,5739.56,0-Current,0,0,697,Fair (650-699),0,3813.0,Equifax,Townhouse,730000.0,0.87,High (>85%),MI,1.505,45022.0
LN-01093,Fixed 30-Year,Purchase,Salaried,2019-10-24,2019,Q4-2019,574000.0,8.48,30,Atlanta Branch,South,GA,Angela Brooks,Default,245,4405.43,4-Default,1,1,677,Fair (650-699),0,7449.0,Equifax,Townhouse,797000.0,0.72,Medium (70-85%),IL,0.591,48675.0
LN-01094,Fixed 30-Year,Cash-Out Refinance,Contract,2023-10-25,2023,Q4-2023,561000.0,8.21,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,4198.84,0-Current,0,0,704,Good (700-749),0,4470.0,TransUnion,Townhouse,863000.0,0.65,Low (<70%),TX,0.939,46058.0
LN-01095,Fixed 30-Year,Refinance,Contract,2022-04-17,2022,Q2-2022,328000.0,8.57,30,San Diego Branch,West,CA,Kevin Nguyen,Default,335,2538.33,4-Default,1,1,680,Fair (650-699),0,18692.0,Experian,Multi-Family,456000.0,0.72,Medium (70-85%),NJ,0.136,28110.0
LN-01096,Fixed 30-Year,Purchase,Self-Employed,2019-08-08,2019,Q3-2019,550000.0,7.64,30,Syracuse Branch,North,NY,Linda Perez,Current,0,3898.54,0-Current,0,0,693,Fair (650-699),0,5854.0,Experian,Single Family,809000.0,0.68,Low (<70%),PA,0.666,42020.0
LN-01097,Fixed 15-Year,Purchase,Salaried,2023-07-08,2023,Q3-2023,85000.0,4.18,15,Los Angeles Branch,West,CA,Amy Zhang,Default,364,636.43,4-Default,1,1,623,Poor (<650),0,11131.0,TransUnion,Multi-Family,112000.0,0.76,Medium (70-85%),NY,0.057,3553.0
LN-01098,Fixed 15-Year,Purchase,Self-Employed,2019-11-30,2019,Q4-2019,617000.0,7.28,15,San Diego Branch,West,CA,Kevin Nguyen,Current,0,5642.8,0-Current,0,0,550,Poor (<650),0,22698.0,TransUnion,Townhouse,995000.0,0.62,Low (<70%),AZ,0.249,44918.0
LN-01099,Fixed 30-Year,Refinance,Self-Employed,2023-01-20,2023,Q1-2023,229000.0,8.47,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,1755.95,0-Current,0,0,773,Excellent (750+),0,11398.0,TransUnion,Condo,301000.0,0.76,Medium (70-85%),FL,0.154,19396.0
LN-01100,Fixed 30-Year,Home Equity,Contract,2020-11-28,2020,Q4-2020,230000.0,7.43,30,Tampa Branch,South,FL,Diana Foster,Current,0,1597.18,0-Current,0,0,727,Good (700-749),0,9477.0,TransUnion,Single Family,299000.0,0.77,Medium (70-85%),IL,0.169,17089.0
LN-01101,Fixed 30-Year,Purchase,Retired,2018-12-18,2018,Q4-2018,602000.0,3.69,30,Indianapolis Branch,Central,IN,Christopher Lee,30 DPD,40,2767.5,1-30 DPD,1,0,779,Excellent (750+),0,9255.0,Experian,Condo,725000.0,0.83,Medium (70-85%),FL,0.299,22214.0
LN-01102,Fixed 30-Year,Purchase,Retired,2019-02-17,2019,Q1-2019,273000.0,5.92,30,Newark Branch,East,NJ,Jennifer Walsh,Current,0,1622.76,0-Current,0,0,550,Poor (<650),0,24287.0,TransUnion,Multi-Family,284000.0,0.96,High (>85%),TX,0.067,16162.0
LN-01103,Fixed 15-Year,Purchase,Salaried,2020-05-14,2020,Q2-2020,727000.0,3.48,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,5190.06,0-Current,0,0,850,Excellent (750+),0,22349.0,TransUnion,Single Family,932000.0,0.78,Medium (70-85%),CA,0.232,25300.0
LN-01104,Fixed 15-Year,Purchase,Retired,2023-06-14,2023,Q2-2023,869000.0,4.71,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,6741.44,0-Current,0,0,688,Fair (650-699),2,12138.0,Equifax,Multi-Family,966000.0,0.9,High (>85%),AZ,0.555,40930.0
LN-01105,Fixed 30-Year,Cash-Out Refinance,Retired,2021-07-15,2021,Q3-2021,639000.0,5.14,30,San Diego Branch,West,CA,Kevin Nguyen,Current,0,3485.17,0-Current,0,0,788,Excellent (750+),0,14766.0,Equifax,Single Family,1102000.0,0.58,Low (<70%),NY,0.236,32845.0
LN-01106,Fixed 30-Year,Cash-Out Refinance,Salaried,2021-09-14,2021,Q3-2021,127000.0,5.21,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,698.16,0-Current,0,0,616,Poor (<650),0,20328.0,Experian,Single Family,212000.0,0.6,Low (<70%),MI,0.034,6617.0
LN-01107,Fixed 15-Year,Cash-Out Refinance,Retired,2019-05-19,2019,Q2-2019,808000.0,4.01,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,5980.73,0-Current,0,0,749,Good (700-749),1,23806.0,Experian,Condo,1063000.0,0.76,Medium (70-85%),IL,0.251,32401.0
